Site_Type	Project_ID	Observation_ID	Observer_Code	Observation_Serial	Observation_Description	Observation_Label	Observation_Type	Latitude	Longitude	Error	Date	Prefix	Year	Mon	Day	Nation	State	County	Island	FIPS	Elevation	Community_Name	Community_Description	Structure	Landscape	HillslopePosition	Position	Aspect	Slope	PlotBearing	Map Unit	Soil Series	Soil Taxon	Drainage Class	Restriction_Depth	WT_Depth	MinWT_Depth	Soil_Notes	Litter_Cover	Snag_Count	Snag_Diam	Plot_Area_m	BA_Count	BA_Factor	Cowardin	HGM	f1	f2	f3	s1	s2	s3	t1	t2	t3	t4	Tree_Cover	Subcanopy_Cover	TallShrub_Cover	Shrub_Cover	Herb_Cover	Moss_Cover	Aggregated_Overstory	Aggregated_Subcanopy	Aggregated_TallShrub	Aggregated_Shrub	Aggregated_Understory	Estimated_Understory	DWD_Hits1	DWD_Hits2	DWD_Hits3	DWD_Hits4	DWD_Hits5	Transect_Length	Log_Cover	Rock_Cover	Lichen_Cover	Water_Cover	MaxWater_Cover	DBH_lower	DBH_upper	Canopy_lower	Canopy_upper	User_Pedon_ID	User_Plot_ID	SoilTexture	TPI	Upper	Middle	Lower	Coastal	Floodplain	Inland	Hydric	Nonhydric	Aquatic	Wet	Moist	Dry	Mucky	Rocky	Sandy	Loamy	Calcareous	Euic	Dysic	Salty	Fresh	Natural	Seminatural	Cultural	MLRA	Cold	Cool	Mild	Warm	Hot	Humid	Subhumid	Arid	Microthermal	Mesothermal	Megathermal
loamy inland		INDU.AA210	INDU.INDU	0		INDU.AA210	Representative Plot	41.6117276561	-87.1491853518	10	0		2007	09	16	USA	Indiana	Porter County		18127	180.031	Fraxinus pennsylvanica-Juglans nigra-Prunus serotina/Acer negundo/Pilea pumila	Probably floodplain, but currently dry	forest				0	0		Suman silt loam				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA211	INDU.INDU	0		INDU.AA211	Representative Plot	41.5227478605	-87.453629842	10	0		2007	10	21	USA	Indiana	Lake County		18089	190.504	Salix petiolaris/Solidago altissima		shrubland				0	0		Watseka loamy fine sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA213	INDU.INDU	0		INDU.AA213	Representative Plot	41.5259258586	-87.4563129588	10	0		2007	10	21	USA	Indiana	Lake County		18089	189.239	Quercus rubra/Potentilla simplex		grassland				0	0		Maumee loamy fine sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA214	INDU.INDU	0		INDU.AA214	Representative Plot	41.6036399306	-87.2829486495	10	0		2007	09	17	USA	Indiana	Lake County		18089	185.8	Cephalanthus occidentalis/Calamagrostis	Point is in a low wet pothole with standing water within the polygon.  Polygon includes narrow strip between well drained upland and Typha marsh.	shrubland				0	0		Adrian muck, drained, 0 to 1 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA217	INDU.INDU	0		INDU.AA217	Representative Plot	41.6244693125	-87.0926980008	10	0		2007	08	08	USA	Indiana	Porter County		18127	196.571	Acer rubrum-Fraxinus americana-Prunus serotina/Carya ovata-Ulmus americana/Lindera benzoin		forest				0	0		Rawson loam, 2 to 6 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA219	INDU.INDU	0		INDU.AA219	Representative Plot	41.5879781263	-87.2592329362	10	0		2007	09	26	USA	Indiana	Lake County		18089	182.083	Salix/Typha latifolia	Wet, with patches of standing water <5 cm deep.	shrubland				0	0		Maumee loamy fine sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA220	INDU.INDU	0		INDU.AA220	Representative Plot	41.6242675663	-86.9663277527	10	0		2007	07	01	USA	Indiana	Porter County		18127	197.103	Fraxinus pennsylvanica-Acer rubrum-Acer saccharum-Fagus grandifolia/Lindera benzoin	Very large treefall.  GPS point is in middle of tornadic touch down.  Can't get closer	woodland				0	0		Whitaker loam				500.0	500.0								10	Upland		0.1	0.25	0.5	1	2	5	10	15	20	30																											50					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA221	INDU.INDU	0		INDU.AA221	Representative Plot	41.6534216684	-87.0762140468	10	0		2007	07	23	USA	Indiana	Porter County		18127	204.993	Calamovilfa longifolia-Schizachyrium scoparium		grassland				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA223	INDU.INDU	0		INDU.AA223	Representative Plot	41.6512096695	-87.0282700495	10	0		2007	07	11	USA	Indiana	Porter County		18127	192.119	Quercus palustris-Populus tremuloides/Acer rubrum-Nyssa sylvatica/Lemna trisulca		forest				0	0		Maumee loamy sand, ponded				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA225	INDU.INDU	0		INDU.AA225	Representative Plot	41.6174439052	-87.2091419745	10	0		2007	06	20	USA	Indiana	Porter County		18127	185.578	Populus deltoides/Lonicera-Toxicodendron radicans-Ptelea trifoliata/Calamovilfa longifolia-Lithosper		woodland				0	0		Udorthents, loamy, 3 to 30 percent slopes				500.0	500.0								10	Upland		0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA227	INDU.INDU	0		INDU.AA227	Representative Plot	41.5210128681	-87.2876701813	10	0		2007	10	14	USA	Indiana	Lake County		18089	184.599	Acer saccharinum/Typha		woodland				0	0		Water				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA229	INDU.INDU	0		INDU.AA229	Representative Plot	41.6476379455	-87.0631537705	10	0		2007	06	14	USA	Indiana	Porter County		18127	184.205	Acer rubrum-Populus deltoides/Quercus rubra/Prunus serotina		forest				0	0		Maumee loamy sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA231	INDU.INDU	0		INDU.AA231	Representative Plot	41.6055839608	-87.1497472419	10	0		2007	09	16	USA	Indiana	Porter County		18127	180.849	Acer negundo/Alliaria petiolata	Floodplain woodland, currently dry.	forest				0	0		Warners silt loam				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA233	INDU.INDU	0		INDU.AA233	Representative Plot	41.6761534576	-86.9880941234	10	0		2007	07	17	USA	Indiana	Porter County		18127	182.813	Fraxinus pennsylvanica/Persicaria arifolia	No standing water but soil is saturated.  Wetland restoration site.	woodland				0	0		Adrian muck, drained				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA234	INDU.INDU	0		INDU.AA234	Representative Plot	41.6097969353	-87.273422225	10	0		2007	08	30	USA	Indiana	Lake County		18089	181.151	Phragmites australis-Carex	Standing water	grassland				0	0		Oakville fine sand, 12 to 25 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA235	INDU.INDU	0		INDU.AA235	Representative Plot	41.677792917	-87.0103202902	10	0		2007	07	31	USA	Indiana	Porter County		18127	198.009	Quercus velutina/Schizachyrium scoparium	Shallow pocket.  Slopes in all directions, <5%	shrubland				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA236	INDU.INDU	0		INDU.AA236	Representative Plot	41.6132491005	-86.8502110267	10	0		2007	09	05	USA	Indiana	LaPorte County		18091	250.565	Acer rubrum/Cephalanthus occidentalis-Rosa palustris/Lemna	Permanently flooded wetland	savanna				0	0		Riddles loam, 12 to 18 percent slopes, eroded				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA237	INDU.INDU	0		INDU.AA237	Representative Plot	41.6691354921	-86.9786294107	10	0		2007	08	02	USA	Indiana	Porter County		18127	191.235	Fraxinus pennsylvanica/Cephalanthus occidentalis		woodland				0	0		Adrian muck, drained				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA238	INDU.INDU	0		INDU.AA238	Representative Plot	41.6091365442	-87.2056226905	10	0		2007	09	20	USA	Indiana	Porter County		18127	185.41	Populus tremuloides/Bidens trichosperma		forest				0	0		Adrian muck, drained				500.0	500.0								10	Upland		0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA240	INDU.INDU	0		INDU.AA240	Representative Plot	41.6508246026	-87.0665194852	10	0		2007	08	03	USA	Indiana	Porter County		18127	180.469	Quercus bicolor/Lindera benzoin/Carex		forest				0	0		Selfridge loamy fine sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA241	INDU.INDU	0		INDU.AA241	Representative Plot	41.617227139	-87.2737536808	10	0		2007	09	10	USA	Indiana	Lake County		18089	181.499	Phragmites-Schoenoplectus pungens	Pond edge - wet soils.  This polygon is a rim around a wetland/pond.	grassland				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA242	INDU.INDU	0		INDU.AA242	Representative Plot	41.6177059099	-86.8488443596	10	0		2007	08	17	USA	Indiana	LaPorte County		18091	250.425	Quercus rubra/Vaccinium corymbosum/Carex	Wet-mesic.  Ground is dry, but definitely wetland habitat.  Occasional small pockets of puddled water.	woodland				0	0		Histosols and Aquolls				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA244	INDU.INDU	0		INDU.AA244	Representative Plot	41.616366302	-87.1183005832	10	0		2007	08	10	USA	Indiana	Porter County		18127	192.106	Quercus rubra-Fraxinus pennsylvanica/Rosa multiflora/Solidago altissima-Solidago juncea		forest				0	0		Del Rey silt loam				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA245	INDU.INDU	0		INDU.AA245	Representative Plot	41.6614092524	-86.9964927116	10	0		2007	08	03	USA	Indiana	Porter County		18127	191.569	Fraxinus pennsylvanica/Cephalanthus occidentalis/Typha latifolia		savanna				0	0		Houghton muck, ponded				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA246	INDU.INDU	0		INDU.AA246	Representative Plot	41.6550477041	-87.0240441796	10	0		2007	07	18	USA	Indiana	Porter County		18127	191.594	Quercus palustris-Acer rubrum/Ulmus americana/Cephalanthus occidentalis/Carex-Osmunda spectabilis	Floodplain/swamp with small drainage ditches throughout.  Standing water only in ditches.	forest				0	0		Maumee loamy sand, ponded				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA247	INDU.INDU	0		INDU.AA247	Representative Plot	41.7040464904	-86.9480290083	10	0		2007	07	28	USA	Indiana	Porter County		18127	206.857	Quercus rubra/Ammophila breviligulata		savanna				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA250	INDU.INDU	0		INDU.AA250	Representative Plot	41.6541120369	-87.0489884058	10	0		2007	06	14	USA	Indiana	Porter County		18127	182.819	Populus deltoides/Fraxinus pennsylvanica/Lindera benzoin/Parthenocissus quinquefolia		forest				0	0		Maumee loamy sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA251	INDU.INDU	0		INDU.AA251	Representative Plot	41.5975460528	-87.2329685347	10	0		2007	08	24	USA	Indiana	Lake County		18089	185.81	Prunus-Populus tremuloides-Quercus/Sorghastrum nutans	Mostly dry - one wetter area with Populus.	shrubland				0	0		Maumee loamy fine sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA252	INDU.INDU	0		INDU.AA252	Representative Plot	41.6142650024	-86.8420469721	10	0		2007	10	30	USA	Indiana	LaPorte County		18091	251.042	Cephalanthus occidentalis		shrubland				0	0		Histosols and Aquolls				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA254	INDU.INDU	0		INDU.AA254	Representative Plot	41.616904106	-87.1022655605	10	0		2007	08	10	USA	Indiana	Porter County		18127	195.112	Prunus serotina-Quercus rubra/Rosa multiflora-Rubus allegheniensis/Solidago altissima		forest				0	0		Haskins loam, 0 to 2 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA257	INDU.INDU	0		INDU.AA257	Representative Plot	41.6455032112	-87.0901943907	10	0		2007	07	16	USA	Indiana	Porter County		18127	186.803	Quercus alba-Quercus rubra/Prunus serotina-Sassafras albidum/Vaccinium angustifolium		forest				0	0		Oakville fine sand, 4 to 12 percent slopes				500.0	500.0								10	Upland		0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA258	INDU.INDU	0		INDU.AA258	Representative Plot	41.5979029115	-87.3004548024	10	0		2007	07	19	USA	Indiana	Lake County		18089	185.804	Cephalanthus occidentalis-Solanum dulcamara	No standing water at west end (nearest GPS point).  Standing water to east.	shrubland				0	0		Oakville-Adrian complex, 0 to 6 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA259	INDU.INDU	0		INDU.AA259	Representative Plot	41.6725142963	-87.0141997512	10	0		2007	07	31	USA	Indiana	Porter County		18127	180.594	Fraxinus pennsylvanica/Cephalanthus occidentalis/Eutrochium maculatum-Typha latifolia		savanna				0	0		Oakville fine sand, 4 to 12 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA260	INDU.INDU	0		INDU.AA260	Representative Plot	41.6016465839	-87.240639385	10	0		2007	08	22	USA	Indiana	Lake County		18089	185.795	Quercus velutina / Carex pensylvanica Forest	Well drained, loamy sand					0	0		Oakville fine sand, 12 to 25 percent slopes				500.0	500.0								10	Upland		0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA261	INDU.INDU	0		INDU.AA261	Representative Plot	41.6266336883	-86.957875139	10	0		2007	06	22	USA	Indiana	Porter County		18127	196.415	Populus deltoides/Alliaria petiolata-Solidago-Ambrosia trifida		woodland				0	0		Sebewa loam, shaly sand substratum				500.0	500.0								10	Upland		0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA265	INDU.INDU	0		INDU.AA265	Representative Plot	41.6500471771	-87.0304672158	10	0		2007	07	11	USA	Indiana	Porter County		18127	191.894	Quercus palustris/Nyssa sylvatica		forest				0	0		Maumee loamy sand, ponded				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA267	INDU.INDU	0		INDU.AA267	Representative Plot	41.6170079832	-87.2110970569	10	0		2007	06	20	USA	Indiana	Porter County		18127	185.607	Nymphaea odorata-Nuphar advena		grassland				0	0		Maumee loamy sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA269	INDU.INDU	0		INDU.AA269	Representative Plot	41.6386341111	-87.0857302043	10	0		2007	07	28	USA	Indiana	Porter County		18127	185.562	Acer rubrum/Vitis riparia/Rosa multiflora		forest				0	0		Maumee loamy sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA270	INDU.INDU	0		INDU.AA270	Representative Plot	41.6024329297	-87.2478424898	10	0		2007	08	27	USA	Indiana	Lake County		18089	185.783	Populus tremuloides/Muhlenbergia-Urtica dioica	Wet soil in Populus tremuloides polygon.  Pockets of standing water.  Rolling hills.  Mostly upland with wet pockets.	woodland				0	0		Oakville-Adrian complex, 0 to 6 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA272	INDU.INDU	0		INDU.AA272	Representative Plot	41.6730539117	-86.9802739541	10	0		2007	08	02	USA	Indiana	Porter County		18127	192.549	Acer rubrum-Prunus serotina/Ulmus americana/Lindera benzoin		forest				0	0		Oakville fine sand, 4 to 12 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA273	INDU.INDU	0		INDU.AA273	Representative Plot	41.602486056	-87.294091897	10	0		2007	09	06	USA	Indiana	Lake County		18089	185.8	Typha	Wet, standing water.	grassland				0	0		Oakville-Adrian complex, 0 to 6 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA274	INDU.INDU	0		INDU.AA274	Representative Plot	41.6232319059	-86.9669285002	10	0		2007	07	01	USA	Indiana	Porter County		18127	197.52	Acer rubrum-Fraxinus pennsylvanica/Lindera benzoin/Podophyllum peltatum		forest				0	0		Bourbon sandy loam				500.0	500.0								10	Upland		0.1	0.25	0.5	1	2	5	10	15	20	30																											25					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA275	INDU.INDU	0		INDU.AA275	Representative Plot	41.6487773483	-87.0543643579	10	0		2007	06	28	USA	Indiana	Porter County		18127	185.534	Quercus palustris/Acer rubrum/Lindera benzoin		forest				0	0		Morocco loamy sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA276	INDU.INDU	0		INDU.AA276	Representative Plot	41.6153809882	-87.2189535257	10	0		2007	09	16	USA	Indiana	Porter County		18127	184.127	Quercus palustris/Cephalanthus occidentalis		woodland				0	0		Oakville fine sand, 4 to 12 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA277	INDU.INDU	0		INDU.AA277	Representative Plot	41.6634354286	-86.9893096419	10	0		2007	08	03	USA	Indiana	Porter County		18127	191.789	Acer rubrum-Prunus serotina/Ulmus americana/Lindera benzoin/Carex		forest				0	0		Maumee loamy sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
